# This file is called   force.dat
# Force-Deflection data for a beam and a bar
# Deflection    Col-Force       Beam-Force 1	260915	207550
316	1118	1094
317	1118	1094
318	1118	1094
319	1118	1094
320	1118	1094
321	1118	1094
322	1118	1094
323	1118	1094
324	1118	1094
325	1118	1094
326	1118	1094
327	1118	1094
328	1118	1094
329	1118	1094
330	1118	1094
331	1118	1094
332	1118	1094
333	1118	1094
334	1118	1094
335	1118	1094
336	1118	1094
337	1118	1094
338	1118	1094
339	1118	1094
340	1118	1094
341	1118	1094
342	1118	1094
343	1118	1094
344	1118	1094
345	1118	1094
346	1118	1094
347	1118	1094
348	1118	1094
349	1118	1094
350	1118	1094
351	1118	1094
352	1118	1094
353	1118	1094
354	1118	1094
355	1118	1094
356	1118	1094
357	1118	1094
358	1118	1094
359	1118	1094
360	1118	1094
361	1118	1094
362	1118	1094
363	1118	1094
364	1118	1094
365	1118	1094
366	1118	1094
367	1118	1094
368	1118	1094
369	1118	1094
370	1118	1094
371	1118	1094
372	1118	1094
373	1118	1094
374	1118	1094
375	1118	1094
376	1118	1094
377	1118	1094
378	1118	1094
379	1118	1094
380	1118	1094
381	1118	1094
382	1118	1094
383	1118	1094
384	1118	1094
385	1118	1094
386	1118	1094
387	1118	1094
388	1118	1094
389	1118	1094
390	1118	1094
391	1118	1094
392	1118	1094
393	1118	1094
394	1118	1094
395	1118	1094
396	1118	1094
397	1118	1094
398	1118	1094
399	1118	1094
400	1118	1094
401	1118	1094
402	1118	1094
403	1118	1094
404	1118	1094
405	1118	1094
406	1118	1094
407	1118	1094
408	1118	1094
409	1118	1094
410	1118	1094
411	1118	1094
412	1118	1094
413	1118	1094
414	1118	1094
415	1118	1094
416	1118	1094
417	1118	1094
418	1118	944
419	1118	944
420	1118	944
421	1118	944
422	1118	944
423	1118	944
424	1118	944
425	1118	944
426	1118	944
427	1118	944
428	1118	944
429	1118	944
430	1118	944
431	1118	944
432	1118	944
433	1118	944
434	1118	944
435	1118	944
436	1118	944
437	1118	944
438	1118	944
439	1118	944
440	1118	944
441	1118	944
442	1118	944
443	1118	944
444	1118	944
445	1118	944
446	1118	944
447	1118	944
448	1118	944
449	1118	944
450	1118	944
451	1118	944
452	1118	944
453	1118	944
454	1118	944
455	1118	944
456	1118	944
457	1118	944
458	1118	944
459	1118	944
460	1118	944
461	1118	944
462	1118	944
463	1118	944
464	1118	944
465	1118	944
466	1118	944
467	1118	944
468	1118	944
469	1118	944
470	1118	944
471	1118	944
472	1118	944
473	1118	944
474	1118	944
475	1118	944
476	1118	944
477	1118	944
478	1118	944
479	1118	944
480	1118	944
481	1118	944
482	1118	944
483	1118	944
484	1118	944
485	1118	944
486	1118	944
487	1118	944
488	1118	944
489	1118	944
490	1118	944
491	1118	944
492	1118	944
493	1118	944
494	1118	944
495	1118	944
496	1118	944
497	1118	944
498	1118	944
499	1118	944
500	1118	944
501	1118	944
502	1118	944
503	1118	944
504	1118	944
505	1118	944
506	1118	944
507	1118	944
508	1118	944
509	1118	944
510	1118	944
511	1118	944
512	1118	944
513	1118	944
514	1118	944
515	1118	944
516	1118	944
517	1118	944
518	1118	944
519	1118	944
520	1118	944
521	1118	944
522	1118	944
523	1118	944
524	1118	944
525	1118	944
526	1118	944
527	1118	944
528	1118	944
529	1118	944
530	1118	944
531	1118	944
532	1118	944
533	1118	944
534	1118	944
535	1118	944
536	1118	944
537	1118	944
538	1118	944
539	1118	944
540	1118	944
541	1118	944
542	1118	944
543	1118	944
544	1118	944
545	1118	944
546	1118	944
547	1118	944
548	1118	944
549	1118	944
550	1118	944
551	1118	944
552	1118	944
553	1118	944
554	1118	944
555	1118	944
556	1118	944
557	1118	944
558	1118	944
559	1118	944
560	1118	944
561	1118	944
562	1118	944
563	1118	944
564	1118	944
565	1118	944
566	1118	944
